DATE_TIME,N_MOD,CTS_MOD,T_DELTA_MOD,TEMP_MOD,RH_MOD
"2020-12-31 17:30:00",1018,893,1799,26.3,47.4
"2020-12-31 18:00:00",1019,792,1799,26.2,47.3
"2020-12-31 18:30:00",1020,860,1799,26.2,47.3
"2020-12-31 19:00:00",1021,881,1800,26.2,47.3
"2020-12-31 19:30:00",1022,846,1800,26.2,47.3
"2020-12-31 20:00:00",1023,842,1799,26.2,47.3
"2020-12-31 20:30:00",1024,857,1799,26.2,47.3
"2020-12-31 21:00:00",1025,814,1799,26.2,47.3
"2020-12-31 21:30:00",1026,833,1799,26.2,47.3
"2020-12-31 22:00:00",1027,804,1799,26.2,47.3
"2020-12-31 22:30:00",1028,830,1800,26.2,47.3
"2020-12-31 23:00:00",1029,863,1800,26.2,47.3
"2020-12-31 23:30:00",1030,885,1799,26.2,47.3
"2021-01-01 00:00:00",1031,839,1799,26.2,47.3
"2021-01-01 00:30:00",1032,847,1799,26.2,47.3
"2021-01-01 01:00:00",1033,818,1799,26.1,47.3
"2021-01-01 01:30:00",1034,815,1799,26.1,47.3
"2021-01-01 02:00:00",1035,818,1800,26.1,47.3
"2021-01-01 02:30:00",1036,812,1800,26.1,47.3
"2021-01-01 03:00:00",1037,822,1799,26.1,47.3
"2021-01-01 03:30:00",1038,811,1799,26,47.3
"2021-01-01 04:00:00",1039,823,1799,26,47.2
"2021-01-01 04:30:00",1040,782,1799,26,47.3
"2021-01-01 05:00:00",1041,807,1799,26,47.2
"2021-01-01 05:30:00",1042,803,1800,26,47.2
"2021-01-01 06:00:00",1043,828,1800,26,47.2
"2021-01-01 06:30:00",1044,797,1799,26,47.2
"2021-01-01 07:00:00",1045,777,1799,26,47.2
"2021-01-01 07:30:00",1046,787,1799,26,47.2
"2021-01-01 08:00:00",1047,800,1799,26,47.2
"2021-01-01 08:30:00",1048,793,1799,26.1,47.2
"2021-01-01 09:00:00",1049,826,1800,26.1,47.2
"2021-01-01 09:30:00",1050,809,1800,26.1,47.2
"2021-01-01 10:00:00",1051,789,1799,26.2,47.3
"2021-01-01 10:30:00",1052,815,1799,26.2,47.2
"2021-01-01 11:00:00",1053,803,1799,26.3,47.2
"2021-01-01 11:30:00",1054,817,1799,26.3,47.2
"2021-01-01 12:00:00",1055,829,1799,26.3,47.2
"2021-01-01 12:30:00",1056,806,1800,26.3,47.2
"2021-01-01 13:00:00",1057,844,1800,26.3,47.3
"2021-01-01 13:30:00",1058,877,1799,26.4,47.2
"2021-01-01 14:00:00",1059,825,1799,26.4,47.3
"2021-01-01 14:30:00",1060,812,1799,26.4,47.3
"2021-01-01 15:00:00",1061,800,1799,26.4,47.2
"2021-01-01 15:30:00",1062,806,1799,26.4,47.3
"2021-01-01 16:00:00",1063,824,1800,26.4,47.3
"2021-01-01 16:30:00",1064,836,1800,26.3,47.3
"2021-01-01 17:00:00",1065,794,1799,26.3,47.3
"2021-01-01 17:30:00",1066,771,1799,26.3,47.3
"2021-01-01 18:00:00",1067,775,1799,26.3,47.2
"2021-01-01 18:30:00",1068,801,1799,26.3,47.2
"2021-01-01 19:00:00",1069,820,1799,26.2,47.3
"2021-01-01 19:30:00",1070,845,1800,26.1,47.2
"2021-01-01 20:00:00",1071,831,1800,26,47.2
"2021-01-01 20:30:00",1072,827,1799,25.8,47.2
"2021-01-01 21:00:00",1073,781,1799,25.6,47.2
"2021-01-01 21:30:00",1074,809,1799,25.5,47.2
"2021-01-01 22:00:00",1075,818,1799,25.3,47.1
"2021-01-01 22:30:00",1076,817,1799,25.2,47.1
"2021-01-01 23:00:00",1077,858,1800,25,47
"2021-01-01 23:30:00",1078,759,1800,24.9,47
"2021-01-02 00:00:00",1079,796,1799,24.7,46.9
"2021-01-02 00:30:00",1080,841,1799,24.6,46.9
"2021-01-02 01:00:00",1081,756,1799,24.5,46.9
"2021-01-02 01:30:00",1082,783,1799,24.4,46.8
"2021-01-02 02:00:00",1083,818,1799,24.2,46.8
"2021-01-02 02:30:00",1084,773,1800,24.1,46.8
"2021-01-02 03:00:00",1085,802,1800,24,46.7
"2021-01-02 03:30:00",1086,787,1799,23.9,46.7
"2021-01-02 04:00:00",1087,769,1799,23.8,46.7
"2021-01-02 04:30:00",1088,819,1799,23.7,46.6
"2021-01-02 05:00:00",1089,791,1799,23.6,46.6
"2021-01-02 05:30:00",1090,780,1799,23.5,46.6
"2021-01-02 06:00:00",1091,765,1800,23.5,46.6
"2021-01-02 06:30:00",1092,815,1800,23.4,46.5
"2021-01-02 07:00:00",1093,786,1799,23.3,46.5
"2021-01-02 07:30:00",1094,775,1799,23.2,46.5
"2021-01-02 08:00:00",1095,814,1799,23.2,46.5
"2021-01-02 08:30:00",1096,784,1799,23.1,46.5
"2021-01-02 09:00:00",1097,773,1799,23,46.4
"2021-01-02 09:30:00",1098,750,1800,22.9,46.4
"2021-01-02 10:00:00",1099,762,1800,22.8,46.4
"2021-01-02 10:30:00",1100,799,1799,22.8,46.4
"2021-01-02 11:00:00",1101,747,1799,22.7,46.3
"2021-01-02 11:30:00",1102,785,1799,22.7,46.3
"2021-01-02 12:00:00",1103,759,1799,22.6,46.3
"2021-01-02 12:30:00",1104,783,1799,22.6,46.3
"2021-01-02 13:00:00",1105,770,1800,22.5,46.2
"2021-01-02 13:30:00",1106,778,1800,22.5,46.3
"2021-01-02 14:00:00",1107,758,1799,22.5,46.2
"2021-01-02 14:30:00",1108,767,1799,22.4,46.2
"2021-01-02 15:00:00",1109,832,1799,22.4,46.2
"2021-01-02 15:30:00",1110,759,1799,22.3,46.2
"2021-01-02 16:00:00",1111,749,1799,22.3,46.2
"2021-01-02 16:30:00",1112,803,1800,22.2,46.1
"2021-01-02 17:00:00",1113,763,1800,22.2,46.1
"2021-01-02 17:30:00",1114,800,1799,22.1,46.1
"2021-01-02 18:00:00",1115,806,1799,22,46.1
"2021-01-02 18:30:00",1116,768,1799,22,46.1
"2021-01-02 19:00:00",1117,798,1799,21.9,46.1
"2021-01-02 19:30:00",1118,820,1799,21.9,46
"2021-01-02 20:00:00",1119,740,1800,21.8,46
"2021-01-02 20:30:00",1120,762,1800,21.7,46
"2021-01-02 21:00:00",1121,793,1799,21.7,46
"2021-01-02 21:30:00",1122,805,1799,21.6,46
"2021-01-02 22:00:00",1123,741,1799,21.5,46
"2021-01-02 22:30:00",1124,789,1799,21.5,45.9
"2021-01-02 23:00:00",1125,801,1799,21.6,45.9
"2021-01-02 23:30:00",1126,788,1800,21.8,45.9
"2021-01-03 00:00:00",1127,778,1800,22,45.9
"2021-01-03 00:30:00",1128,820,1799,22.3,45.9
"2021-01-03 01:00:00",1129,767,1799,22.6,46
"2021-01-03 01:30:00",1130,729,1799,22.9,46
"2021-01-03 02:00:00",1131,785,1799,23.2,46.1
"2021-01-03 02:30:00",1132,801,1799,23.4,46.1
"2021-01-03 03:00:00",1133,807,1800,23.7,46.2
"2021-01-03 03:30:00",1134,795,1800,23.9,46.3
"2021-01-03 04:00:00",1135,801,1799,24.2,46.3
"2021-01-03 04:30:00",1136,782,1799,24.3,46.4
"2021-01-03 05:00:00",1137,754,1799,24.5,46.4
"2021-01-03 05:30:00",1138,832,1799,24.6,46.5
"2021-01-03 06:00:00",1139,795,1799,24.7,46.5
"2021-01-03 06:30:00",1140,764,1800,24.8,46.6
"2021-01-03 07:00:00",1141,716,1800,24.8,46.6
"2021-01-03 07:30:00",1142,802,1799,24.8,46.6
"2021-01-03 08:00:00",1143,834,1799,24.9,46.6
"2021-01-03 08:30:00",1144,782,1799,24.9,46.7
"2021-01-03 09:00:00",1145,776,1799,24.8,46.7
"2021-01-03 09:30:00",1146,791,1799,24.6,46.7
"2021-01-03 10:00:00",1147,831,1800,24.5,46.7
"2021-01-03 10:30:00",1148,818,1800,24.3,46.6
"2021-01-03 11:00:00",1149,769,1799,24.1,46.6
"2021-01-03 11:30:00",1150,763,1799,23.9,46.6
"2021-01-03 12:00:00",1151,760,1799,23.7,46.6
"2021-01-03 12:30:00",1152,832,1799,23.6,46.5
"2021-01-03 13:00:00",1153,805,1799,23.4,46.5
"2021-01-03 13:30:00",1154,766,1800,23.3,46.4
"2021-01-03 14:00:00",1155,774,1800,23.2,46.4
"2021-01-03 14:30:00",1156,767,1799,23.1,46.4
"2021-01-03 15:00:00",1157,756,1799,22.9,46.3
"2021-01-03 15:30:00",1158,863,1799,22.8,46.3
"2021-01-03 16:00:00",1159,809,1799,22.7,46.3
"2021-01-03 16:30:00",1160,791,1799,22.6,46.2
"2021-01-03 17:00:00",1161,791,1800,22.5,46.2
"2021-01-03 17:30:00",1162,805,1800,22.4,46.1
"2021-01-03 18:00:00",1163,753,1799,22.3,46.1
"2021-01-03 18:30:00",1164,788,1799,22.2,46.1
"2021-01-03 19:00:00",1165,734,1799,22.2,46.1
"2021-01-03 19:30:00",1166,783,1799,22.1,46.1
"2021-01-03 20:00:00",1167,760,1799,22,46
"2021-01-03 20:30:00",1168,824,1800,21.9,46
"2021-01-03 21:00:00",1169,736,1800,21.8,46
"2021-01-03 21:30:00",1170,773,1799,21.8,45.9
"2021-01-03 22:00:00",1171,743,1799,21.7,45.9
"2021-01-03 22:30:00",1172,759,1799,21.6,45.9
"2021-01-03 23:00:00",1173,792,1799,21.6,45.9
"2021-01-03 23:30:00",1174,769,1799,21.5,45.9
"2021-01-04 00:00:00",1175,691,1800,21.4,45.8
"2021-01-04 00:30:00",1176,710,1799,21.4,45.8
"2021-01-04 01:00:00",1177,765,1799,21.3,45.8
"2021-01-04 01:30:00",1178,773,1799,21.2,45.8
"2021-01-04 02:00:00",1179,716,1799,21.2,45.8
"2021-01-04 02:30:00",1180,721,1799,21.1,45.8
"2021-01-04 03:00:00",1181,767,1799,21.1,45.7
"2021-01-04 03:30:00",1182,747,1800,21,45.7
"2021-01-04 04:00:00",1183,792,1799,20.9,45.7
"2021-01-04 04:30:00",1184,803,1799,20.9,45.7
"2021-01-04 05:00:00",1185,721,1799,20.8,45.7
"2021-01-04 05:30:00",1186,820,1799,20.8,45.6
"2021-01-04 06:00:00",1187,756,1799,20.7,45.6
"2021-01-04 06:30:00",1188,750,1799,20.7,45.6
"2021-01-04 07:00:00",1189,783,1800,20.7,45.6
"2021-01-04 07:30:00",1190,738,1799,20.8,45.6
"2021-01-04 08:00:00",1191,789,1799,21.1,45.6
"2021-01-04 08:30:00",1192,754,1799,21.3,45.6
"2021-01-04 09:00:00",1193,717,1799,21.6,45.6
"2021-01-04 09:30:00",1194,776,1799,21.9,45.7
"2021-01-04 10:00:00",1195,797,1799,22.1,45.7
"2021-01-04 10:30:00",1196,747,1800,22.4,45.8
"2021-01-04 11:00:00",1197,787,1799,22.6,45.9
"2021-01-04 11:30:00",1198,733,1799,22.9,45.9
"2021-01-04 12:00:00",1199,803,1799,23.1,45.9
"2021-01-04 12:30:00",1200,754,1799,23.4,46
"2021-01-04 13:00:00",1201,767,1799,23.6,46.1
"2021-01-04 13:30:00",1202,744,1799,23.8,46.1
"2021-01-04 14:00:00",1203,790,1800,24,46.2
"2021-01-04 14:30:00",1204,744,1799,24.1,46.2
"2021-01-04 15:00:00",1205,737,1799,24.3,46.3
"2021-01-04 15:30:00",1206,784,1799,24.5,46.3
"2021-01-04 16:00:00",1207,790,1799,24.6,46.4
"2021-01-04 16:30:00",1208,749,1799,24.8,46.4
"2021-01-04 17:00:00",1209,754,1799,24.9,46.4
"2021-01-04 17:30:00",1210,785,1800,25,46.5
"2021-01-04 18:00:00",1211,750,1799,25.1,46.5
"2021-01-04 18:30:00",1212,757,1799,25.2,46.6
"2021-01-04 19:00:00",1213,786,1799,25.2,46.6
"2021-01-04 19:30:00",1214,693,1799,25.1,46.6
"2021-01-04 20:00:00",1215,706,1799,24.9,46.6
"2021-01-04 20:30:00",1216,770,1799,24.7,46.6
"2021-01-04 21:00:00",1217,798,1800,24.5,46.6
"2021-01-04 21:30:00",1218,757,1799,24.2,46.6
"2021-01-04 22:00:00",1219,787,1799,24,46.5
"2021-01-04 22:30:00",1220,814,1799,23.8,46.5
"2021-01-04 23:00:00",1221,753,1799,23.6,46.5
"2021-01-04 23:30:00",1222,765,1799,23.4,46.4
"2021-01-05 00:00:00",1223,755,1799,23.2,46.3
"2021-01-05 00:30:00",1224,768,1800,23,46.3
"2021-01-05 01:00:00",1225,803,1799,22.8,46.3
"2021-01-05 01:30:00",1226,770,1799,22.7,46.2
"2021-01-05 02:00:00",1227,773,1799,22.5,46.2
"2021-01-05 02:30:00",1228,700,1799,22.4,46.1
"2021-01-05 03:00:00",1229,739,1799,22.3,46.1
"2021-01-05 03:30:00",1230,742,1799,22.2,46.1
"2021-01-05 04:00:00",1231,801,1800,22,46
"2021-01-05 04:30:00",1232,771,1799,21.9,46
"2021-01-05 05:00:00",1233,769,1799,21.8,45.9
"2021-01-05 05:30:00",1234,765,1799,21.7,45.9
"2021-01-05 06:00:00",1235,750,1799,21.6,45.9
"2021-01-05 06:30:00",1236,734,1799,21.5,45.8
"2021-01-05 07:00:00",1237,809,1800,21.5,45.8
"2021-01-05 07:30:00",1238,799,1800,21.4,45.8
"2021-01-05 08:00:00",1239,783,1799,21.4,45.8
"2021-01-05 08:30:00",1240,773,1799,21.5,45.7
"2021-01-05 09:00:00",1241,758,1799,21.7,45.7
"2021-01-05 09:30:00",1242,826,1799,21.9,45.7
"2021-01-05 10:00:00",1243,775,1799,22.2,45.7
"2021-01-05 10:30:00",1244,727,1800,22.5,45.8
"2021-01-05 11:00:00",1245,758,1800,22.8,45.8
"2021-01-05 11:30:00",1246,740,1799,23,45.9
"2021-01-05 12:00:00",1247,756,1799,23.3,45.9
"2021-01-05 12:30:00",1248,784,1799,23.6,46
"2021-01-05 13:00:00",1249,778,1799,23.8,46.1
"2021-01-05 13:30:00",1250,798,1799,24.1,46.1
"2021-01-05 14:00:00",1251,714,1800,24.3,46.2
"2021-01-05 14:30:00",1252,765,1800,24.4,46.2
"2021-01-05 15:00:00",1253,711,1799,24.6,46.3
"2021-01-05 15:30:00",1254,727,1799,24.8,46.3
"2021-01-05 16:00:00",1255,797,1799,24.9,46.4
"2021-01-05 16:30:00",1256,816,1799,25,46.4
"2021-01-05 17:00:00",1257,739,1799,25.2,46.5
"2021-01-05 17:30:00",1258,794,1800,25.3,46.5
"2021-01-05 18:00:00",1259,766,1800,25.3,46.5
"2021-01-05 18:30:00",1260,748,1799,25.4,46.6
"2021-01-05 19:00:00",1261,742,1799,25.4,46.6
"2021-01-05 19:30:00",1262,753,1799,25.3,46.6
"2021-01-05 20:00:00",1263,733,1799,25.1,46.6
"2021-01-05 20:30:00",1264,742,1799,24.9,46.6
"2021-01-05 21:00:00",1265,773,1800,24.7,46.6
"2021-01-05 21:30:00",1266,767,1800,24.5,46.6
"2021-01-05 22:00:00",1267,815,1799,24.3,46.5
"2021-01-05 22:30:00",1268,757,1799,24,46.5
"2021-01-05 23:00:00",1269,730,1799,23.8,46.4
"2021-01-05 23:30:00",1270,761,1799,23.7,46.4
"2021-01-06 00:00:00",1271,782,1799,23.5,46.3
"2021-01-06 00:30:00",1272,769,1800,23.3,46.3
"2021-01-06 01:00:00",1273,743,1800,23.2,46.2
"2021-01-06 01:30:00",1274,736,1799,23,46.2
"2021-01-06 02:00:00",1275,751,1799,22.9,46.2
"2021-01-06 02:30:00",1276,760,1799,22.7,46.1
"2021-01-06 03:00:00",1277,749,1799,22.6,46.1
"2021-01-06 03:30:00",1278,715,1799,22.5,46
"2021-01-06 04:00:00",1279,755,1800,22.4,46
"2021-01-06 04:30:00",1280,752,1800,22.3,46
"2021-01-06 05:00:00",1281,756,1799,22.2,45.9
"2021-01-06 05:30:00",1282,764,1799,22.1,45.9
"2021-01-06 06:00:00",1283,786,1799,22,45.9
"2021-01-06 06:30:00",1284,819,1799,21.9,45.8
"2021-01-06 07:00:00",1285,787,1799,21.8,45.8
"2021-01-06 07:30:00",1286,728,1800,21.8,45.8
"2021-01-06 08:00:00",1287,733,1800,21.8,45.8
"2021-01-06 08:30:00",1288,740,1799,21.9,45.8
"2021-01-06 09:00:00",1289,740,1799,22.1,45.7
"2021-01-06 09:30:00",1290,787,1799,22.3,45.8
"2021-01-06 10:00:00",1291,754,1799,22.6,45.8
"2021-01-06 10:30:00",1292,761,1799,22.8,45.8
"2021-01-06 11:00:00",1293,731,1800,23.1,45.8
"2021-01-06 11:30:00",1294,778,1800,23.4,45.9
"2021-01-06 12:00:00",1295,781,1799,23.6,46
"2021-01-06 12:30:00",1296,747,1799,23.9,46
"2021-01-06 13:00:00",1297,810,1799,24.1,46.1
"2021-01-06 13:30:00",1298,798,1799,24.3,46.1
"2021-01-06 14:00:00",1299,764,1799,24.5,46.2
"2021-01-06 14:30:00",1300,751,1800,24.7,46.2
"2021-01-06 15:00:00",1301,799,1800,24.9,46.3
"2021-01-06 15:30:00",1302,757,1799,25,46.3
"2021-01-06 16:00:00",1303,794,1799,25.2,46.4
"2021-01-06 16:30:00",1304,741,1799,25.3,46.4
"2021-01-06 17:00:00",1305,741,1799,25.4,46.5
"2021-01-06 17:30:00",1306,733,1799,25.5,46.5
"2021-01-06 18:00:00",1307,770,1800,25.5,46.5
"2021-01-06 18:30:00",1308,725,1800,25.6,46.6
"2021-01-06 19:00:00",1309,746,1799,25.5,46.6
"2021-01-06 19:30:00",1310,707,1799,25.5,46.6
"2021-01-06 20:00:00",1311,766,1799,25.5,46.6
"2021-01-06 20:30:00",1312,736,1799,25.5,46.6
"2021-01-06 21:00:00",1313,710,1799,25.6,46.6
"2021-01-06 21:30:00",1314,781,1800,25.7,46.6
"2021-01-06 22:00:00",1315,727,1800,25.7,46.6
"2021-01-06 22:30:00",1316,749,1799,25.7,46.6
"2021-01-06 23:00:00",1317,763,1799,25.7,46.6
"2021-01-06 23:30:00",1318,725,1799,25.7,46.7
"2021-01-07 00:00:00",1319,765,1799,25.6,46.7
"2021-01-07 00:30:00",1320,757,1799,25.6,46.6
"2021-01-07 01:00:00",1321,766,1800,25.6,46.7
"2021-01-07 01:30:00",1322,797,1800,25.5,46.6
"2021-01-07 02:00:00",1323,758,1799,25.5,46.6
"2021-01-07 02:30:00",1324,724,1799,25.5,46.6
"2021-01-07 03:00:00",1325,752,1799,25.5,46.6
"2021-01-07 03:30:00",1326,756,1799,25.5,46.6
"2021-01-07 04:00:00",1327,773,1799,25.5,46.6
"2021-01-07 04:30:00",1328,779,1800,25.5,46.6
"2021-01-07 05:00:00",1329,744,1800,25.5,46.6
"2021-01-07 05:30:00",1330,772,1799,25.6,46.6
"2021-01-07 06:00:00",1331,797,1799,25.6,46.6
"2021-01-07 06:30:00",1332,778,1799,25.6,46.6
"2021-01-07 07:00:00",1333,764,1799,25.7,46.6
"2021-01-07 07:30:00",1334,714,1799,25.8,46.6
"2021-01-07 08:00:00",1335,753,1800,25.8,46.6
"2021-01-07 08:30:00",1336,732,1800,25.9,46.6
"2021-01-07 09:00:00",1337,800,1799,26,46.7
"2021-01-07 09:30:00",1338,741,1799,26.1,46.7
"2021-01-07 10:00:00",1339,725,1799,26.2,46.7
"2021-01-07 10:30:00",1340,707,1799,26.3,46.7
"2021-01-07 11:00:00",1341,765,1799,26.4,46.7
"2021-01-07 11:30:00",1342,789,1800,26.4,46.7
"2021-01-07 12:00:00",1343,776,1800,26.5,46.7
"2021-01-07 12:30:00",1344,735,1799,26.6,46.8
"2021-01-07 13:00:00",1345,754,1799,26.7,46.8
"2021-01-07 13:30:00",1346,779,1799,26.7,46.8
"2021-01-07 14:00:00",1347,771,1799,26.7,46.8
"2021-01-07 14:30:00",1348,774,1799,26.8,46.8
"2021-01-07 15:00:00",1349,813,1800,26.8,46.8
"2021-01-07 15:30:00",1350,785,1800,26.8,46.9
"2021-01-07 16:00:00",1351,747,1799,26.8,46.9
"2021-01-07 16:30:00",1352,770,1799,26.8,46.9
"2021-01-07 17:00:00",1353,795,1799,26.8,46.9
"2021-01-07 17:30:00",1354,789,1799,26.8,46.9
"2021-01-07 18:00:00",1355,721,1799,26.8,46.9
"2021-01-07 18:30:00",1356,768,1800,26.8,46.8
"2021-01-07 19:00:00",1357,777,1800,26.8,46.9
"2021-01-07 19:30:00",1358,739,1799,26.8,46.9
"2021-01-07 20:00:00",1359,739,1799,26.8,46.9
"2021-01-07 20:30:00",1360,741,1799,26.8,46.9
"2021-01-07 21:00:00",1361,836,1799,26.8,46.9
"2021-01-07 21:30:00",1362,765,1799,26.9,46.9
"2021-01-07 22:00:00",1363,781,1800,26.8,46.9
"2021-01-07 22:30:00",1364,782,1800,26.8,46.8
"2021-01-07 23:00:00",1365,722,1799,26.8,46.9
"2021-01-07 23:30:00",1366,784,1799,26.8,46.9
"2021-01-08 00:00:00",1367,814,1799,26.8,46.8
"2021-01-08 00:30:00",1368,753,1799,26.7,46.8
"2021-01-08 01:00:00",1369,782,1799,26.7,46.8
"2021-01-08 01:30:00",1370,810,1800,26.6,46.8
"2021-01-08 02:00:00",1371,744,1800,26.6,46.8
"2021-01-08 02:30:00",1372,784,1799,26.5,46.8
"2021-01-08 03:00:00",1373,795,1799,26.5,46.8
"2021-01-08 03:30:00",1374,796,1799,26.5,46.8
"2021-01-08 04:00:00",1375,770,1799,26.4,46.8
"2021-01-08 04:30:00",1376,780,1799,26.4,46.8
"2021-01-08 05:00:00",1377,797,1799,26.4,46.8
"2021-01-08 05:30:00",1378,750,1800,26.4,46.8
"2021-01-08 06:00:00",1379,805,1799,26.4,46.7
"2021-01-08 06:30:00",1380,765,1799,26.4,46.7
"2021-01-08 07:00:00",1381,796,1799,26.4,46.7
"2021-01-08 07:30:00",1382,795,1799,26.5,46.7
"2021-01-08 08:00:00",1383,818,1799,26.5,46.7
"2021-01-08 08:30:00",1384,800,1799,26.6,46.7
"2021-01-08 09:00:00",1385,769,1800,26.7,46.7
"2021-01-08 09:30:00",1386,778,1799,26.8,46.7
"2021-01-08 10:00:00",1387,812,1799,26.8,46.8
"2021-01-08 10:30:00",1388,782,1799,26.9,46.8
"2021-01-08 11:00:00",1389,780,1799,27,46.8
"2021-01-08 11:30:00",1390,802,1799,27,46.8
"2021-01-08 12:00:00",1391,775,1799,27,46.8
"2021-01-08 12:30:00",1392,817,1800,27,46.8
"2021-01-08 13:00:00",1393,830,1799,27,46.8
"2021-01-08 13:30:00",1394,830,1799,27.1,46.8
"2021-01-08 14:00:00",1395,786,1799,27.2,46.8
"2021-01-08 14:30:00",1396,800,1799,27.2,46.8
"2021-01-08 15:00:00",1397,767,1799,27.2,46.9
"2021-01-08 15:30:00",1398,734,1799,27.2,46.9
"2021-01-08 16:00:00",1399,766,1800,27.3,46.9
"2021-01-08 16:30:00",1400,696,1799,27.3,46.9
"2021-01-08 17:00:00",1401,741,1799,27.3,46.9
"2021-01-08 17:30:00",1402,738,1799,27.3,46.9
"2021-01-08 18:00:00",1403,777,1799,27.3,46.9
"2021-01-08 18:30:00",1404,753,1799,27.3,46.9
"2021-01-08 19:00:00",1405,719,1799,27.2,46.9
"2021-01-08 19:30:00",1406,750,1800,27.1,46.9
"2021-01-08 20:00:00",1407,771,1799,26.9,46.9
"2021-01-08 20:30:00",1408,743,1799,26.8,46.8
"2021-01-08 21:00:00",1409,770,1799,26.8,46.8
"2021-01-08 21:30:00",1410,723,1799,26.9,46.8
"2021-01-08 22:00:00",1411,743,1799,26.9,46.8
"2021-01-08 22:30:00",1412,720,1799,26.9,46.8
"2021-01-08 23:00:00",1413,722,1800,26.9,46.8
"2021-01-08 23:30:00",1414,743,1800,26.9,46.8
